startDateTime,endDateTime,tempSingleMean,tempSingleMinimum,tempSingleMaximum,tempSingleVariance,tempSingleNumPts,tempSingleExpUncert,tempSingleStdErMean,finalQF
"2017-01-15T07:59:00Z","2017-01-15T08:00:00Z",,,,,,,,1
"2017-01-15T08:00:00Z","2017-01-15T08:01:00Z",,,,,,,,1
"2017-01-15T08:01:00Z","2017-01-15T08:02:00Z",,,,,,,,1
"2017-01-15T08:02:00Z","2017-01-15T08:03:00Z",,,,,,,,1
"2017-01-15T08:03:00Z","2017-01-15T08:04:00Z",,,,,,,,1
"2017-01-15T08:04:00Z","2017-01-15T08:05:00Z",,,,,,,,1
"2017-01-15T08:05:00Z","2017-01-15T08:06:00Z",,,,,,,,1
"2017-01-15T08:06:00Z","2017-01-15T08:07:00Z",,,,,,,,1
"2017-01-15T08:07:00Z","2017-01-15T08:08:00Z",,,,,,,,1
"2017-01-15T08:08:00Z","2017-01-15T08:09:00Z",,,,,,,,1
"2017-01-15T08:09:00Z","2017-01-15T08:10:00Z",,,,,,,,1
"2017-01-15T08:10:00Z","2017-01-15T08:11:00Z",,,,,,,,1
"2017-01-15T08:11:00Z","2017-01-15T08:12:00Z",,,,,,,,1
"2017-01-15T08:12:00Z","2017-01-15T08:13:00Z",,,,,,,,1
"2017-01-15T08:13:00Z","2017-01-15T08:14:00Z",,,,,,,,1
"2017-01-15T08:14:00Z","2017-01-15T08:15:00Z",,,,,,,,1
"2017-01-15T08:15:00Z","2017-01-15T08:16:00Z",,,,,,,,1
"2017-01-15T08:16:00Z","2017-01-15T08:17:00Z",,,,,,,,1
"2017-01-15T08:17:00Z","2017-01-15T08:18:00Z",,,,,,,,1
"2017-01-15T08:18:00Z","2017-01-15T08:19:00Z",,,,,,,,1
"2017-01-15T08:19:00Z","2017-01-15T08:20:00Z",,,,,,,,1
"2017-01-15T08:20:00Z","2017-01-15T08:21:00Z",,,,,,,,1
"2017-01-15T08:21:00Z","2017-01-15T08:22:00Z",,,,,,,,1
"2017-01-15T08:22:00Z","2017-01-15T08:23:00Z",,,,,,,,1
"2017-01-15T08:23:00Z","2017-01-15T08:24:00Z",,,,,,,,1
"2017-01-15T08:24:00Z","2017-01-15T08:25:00Z",,,,,,,,1
"2017-01-15T08:25:00Z","2017-01-15T08:26:00Z",,,,,,,,1
"2017-01-15T08:26:00Z","2017-01-15T08:27:00Z",,,,,,,,1
"2017-01-15T08:27:00Z","2017-01-15T08:28:00Z",,,,,,,,1
"2017-01-15T08:28:00Z","2017-01-15T08:29:00Z",,,,,,,,1
"2017-01-15T08:29:00Z","2017-01-15T08:30:00Z",,,,,,,,1
"2017-01-15T08:30:00Z","2017-01-15T08:31:00Z",,,,,,,,1
"2017-01-15T08:31:00Z","2017-01-15T08:32:00Z",,,,,,,,1
"2017-01-15T08:32:00Z","2017-01-15T08:33:00Z",,,,,,,,1
"2017-01-15T08:33:00Z","2017-01-15T08:34:00Z",,,,,,,,1
"2017-01-15T08:34:00Z","2017-01-15T08:35:00Z",,,,,,,,1
"2017-01-15T08:35:00Z","2017-01-15T08:36:00Z",,,,,,,,1
"2017-01-15T08:36:00Z","2017-01-15T08:37:00Z",,,,,,,,1
"2017-01-15T08:37:00Z","2017-01-15T08:38:00Z",,,,,,,,1
"2017-01-15T08:38:00Z","2017-01-15T08:39:00Z",,,,,,,,1
"2017-01-15T08:39:00Z","2017-01-15T08:40:00Z",,,,,,,,1
"2017-01-15T08:40:00Z","2017-01-15T08:41:00Z",,,,,,,,1
"2017-01-15T08:41:00Z","2017-01-15T08:42:00Z",,,,,,,,1
"2017-01-15T08:42:00Z","2017-01-15T08:43:00Z",,,,,,,,1
"2017-01-15T08:43:00Z","2017-01-15T08:44:00Z",,,,,,,,1
"2017-01-15T08:44:00Z","2017-01-15T08:45:00Z",,,,,,,,1
"2017-01-15T08:45:00Z","2017-01-15T08:46:00Z",,,,,,,,1
"2017-01-15T08:46:00Z","2017-01-15T08:47:00Z",,,,,,,,1
"2017-01-15T08:47:00Z","2017-01-15T08:48:00Z",,,,,,,,1
"2017-01-15T08:48:00Z","2017-01-15T08:49:00Z",,,,,,,,1
"2017-01-15T08:49:00Z","2017-01-15T08:50:00Z",,,,,,,,1
"2017-01-15T08:50:00Z","2017-01-15T08:51:00Z",,,,,,,,1
"2017-01-15T08:51:00Z","2017-01-15T08:52:00Z",,,,,,,,1
"2017-01-15T08:52:00Z","2017-01-15T08:53:00Z",,,,,,,,1
"2017-01-15T08:53:00Z","2017-01-15T08:54:00Z",,,,,,,,1
"2017-01-15T08:54:00Z","2017-01-15T08:55:00Z",,,,,,,,1
"2017-01-15T08:55:00Z","2017-01-15T08:56:00Z",,,,,,,,1
"2017-01-15T08:56:00Z","2017-01-15T08:57:00Z",,,,,,,,1
"2017-01-15T08:57:00Z","2017-01-15T08:58:00Z",,,,,,,,1
"2017-01-15T08:58:00Z","2017-01-15T08:59:00Z",,,,,,,,1
"2017-01-15T08:59:00Z","2017-01-15T09:00:00Z",,,,,,,,1
"2017-01-15T09:00:00Z","2017-01-15T09:01:00Z",,,,,,,,1
"2017-01-15T09:01:00Z","2017-01-15T09:02:00Z",,,,,,,,1
"2017-01-15T09:02:00Z","2017-01-15T09:03:00Z",,,,,,,,1
"2017-01-15T09:03:00Z","2017-01-15T09:04:00Z",,,,,,,,1
"2017-01-15T09:04:00Z","2017-01-15T09:05:00Z",,,,,,,,1
"2017-01-15T09:05:00Z","2017-01-15T09:06:00Z",,,,,,,,1
"2017-01-15T09:06:00Z","2017-01-15T09:07:00Z",,,,,,,,1
"2017-01-15T09:07:00Z","2017-01-15T09:08:00Z",,,,,,,,1
"2017-01-15T09:08:00Z","2017-01-15T09:09:00Z",,,,,,,,1
"2017-01-15T09:09:00Z","2017-01-15T09:10:00Z",,,,,,,,1
"2017-01-15T09:10:00Z","2017-01-15T09:11:00Z",,,,,,,,1
"2017-01-15T09:11:00Z","2017-01-15T09:12:00Z",,,,,,,,1
"2017-01-15T09:12:00Z","2017-01-15T09:13:00Z",,,,,,,,1
"2017-01-15T09:13:00Z","2017-01-15T09:14:00Z",,,,,,,,1
"2017-01-15T09:14:00Z","2017-01-15T09:15:00Z",,,,,,,,1
"2017-01-15T09:15:00Z","2017-01-15T09:16:00Z",,,,,,,,1
"2017-01-15T09:16:00Z","2017-01-15T09:17:00Z",,,,,,,,1
"2017-01-15T09:17:00Z","2017-01-15T09:18:00Z",,,,,,,,1
"2017-01-15T09:18:00Z","2017-01-15T09:19:00Z",,,,,,,,1
"2017-01-15T09:19:00Z","2017-01-15T09:20:00Z",,,,,,,,1
"2017-01-15T09:20:00Z","2017-01-15T09:21:00Z",,,,,,,,1
"2017-01-15T09:21:00Z","2017-01-15T09:22:00Z",,,,,,,,1
"2017-01-15T09:22:00Z","2017-01-15T09:23:00Z",,,,,,,,1
"2017-01-15T09:23:00Z","2017-01-15T09:24:00Z",,,,,,,,1
"2017-01-15T09:24:00Z","2017-01-15T09:25:00Z",,,,,,,,1
"2017-01-15T09:25:00Z","2017-01-15T09:26:00Z",,,,,,,,1
"2017-01-15T09:26:00Z","2017-01-15T09:27:00Z",,,,,,,,1
"2017-01-15T09:27:00Z","2017-01-15T09:28:00Z",,,,,,,,1
"2017-01-15T09:28:00Z","2017-01-15T09:29:00Z",,,,,,,,1
"2017-01-15T09:29:00Z","2017-01-15T09:30:00Z",,,,,,,,1
"2017-01-15T09:30:00Z","2017-01-15T09:31:00Z",,,,,,,,1
"2017-01-15T09:31:00Z","2017-01-15T09:32:00Z",,,,,,,,1
"2017-01-15T09:32:00Z","2017-01-15T09:33:00Z",,,,,,,,1
"2017-01-15T09:33:00Z","2017-01-15T09:34:00Z",,,,,,,,1
"2017-01-15T09:34:00Z","2017-01-15T09:35:00Z",,,,,,,,1
"2017-01-15T09:35:00Z","2017-01-15T09:36:00Z",,,,,,,,1
"2017-01-15T09:36:00Z","2017-01-15T09:37:00Z",,,,,,,,1
"2017-01-15T09:37:00Z","2017-01-15T09:38:00Z",,,,,,,,1
"2017-01-15T09:38:00Z","2017-01-15T09:39:00Z",,,,,,,,1
"2017-01-15T09:39:00Z","2017-01-15T09:40:00Z",,,,,,,,1
"2017-01-15T09:40:00Z","2017-01-15T09:41:00Z",,,,,,,,1
"2017-01-15T09:41:00Z","2017-01-15T09:42:00Z",,,,,,,,1
"2017-01-15T09:42:00Z","2017-01-15T09:43:00Z",,,,,,,,1
"2017-01-15T09:43:00Z","2017-01-15T09:44:00Z",,,,,,,,1
"2017-01-15T09:44:00Z","2017-01-15T09:45:00Z",,,,,,,,1
"2017-01-15T09:45:00Z","2017-01-15T09:46:00Z",,,,,,,,1
"2017-01-15T09:46:00Z","2017-01-15T09:47:00Z",,,,,,,,1
"2017-01-15T09:47:00Z","2017-01-15T09:48:00Z",,,,,,,,1
"2017-01-15T09:48:00Z","2017-01-15T09:49:00Z",,,,,,,,1
"2017-01-15T09:49:00Z","2017-01-15T09:50:00Z",,,,,,,,1
"2017-01-15T09:50:00Z","2017-01-15T09:51:00Z",,,,,,,,1
"2017-01-15T09:51:00Z","2017-01-15T09:52:00Z",,,,,,,,1
"2017-01-15T09:52:00Z","2017-01-15T09:53:00Z",,,,,,,,1
"2017-01-15T09:53:00Z","2017-01-15T09:54:00Z",,,,,,,,1
"2017-01-15T09:54:00Z","2017-01-15T09:55:00Z",,,,,,,,1
"2017-01-15T09:55:00Z","2017-01-15T09:56:00Z",,,,,,,,1
"2017-01-15T09:56:00Z","2017-01-15T09:57:00Z",,,,,,,,1
"2017-01-15T09:57:00Z","2017-01-15T09:58:00Z",,,,,,,,1
"2017-01-15T09:58:00Z","2017-01-15T09:59:00Z",,,,,,,,1
"2017-01-15T09:59:00Z","2017-01-15T10:00:00Z",,,,,,,,1
"2017-01-15T10:00:00Z","2017-01-15T10:01:00Z",,,,,,,,1
"2017-01-15T10:01:00Z","2017-01-15T10:02:00Z",,,,,,,,1
"2017-01-15T10:02:00Z","2017-01-15T10:03:00Z",,,,,,,,1
"2017-01-15T10:03:00Z","2017-01-15T10:04:00Z",,,,,,,,1
"2017-01-15T10:04:00Z","2017-01-15T10:05:00Z",,,,,,,,1
"2017-01-15T10:05:00Z","2017-01-15T10:06:00Z",,,,,,,,1
"2017-01-15T10:06:00Z","2017-01-15T10:07:00Z",,,,,,,,1
"2017-01-15T10:07:00Z","2017-01-15T10:08:00Z",,,,,,,,1
"2017-01-15T10:08:00Z","2017-01-15T10:09:00Z",,,,,,,,1
"2017-01-15T10:09:00Z","2017-01-15T10:10:00Z",,,,,,,,1
"2017-01-15T10:10:00Z","2017-01-15T10:11:00Z",,,,,,,,1
"2017-01-15T10:11:00Z","2017-01-15T10:12:00Z",,,,,,,,1
"2017-01-15T10:12:00Z","2017-01-15T10:13:00Z",,,,,,,,1
"2017-01-15T10:13:00Z","2017-01-15T10:14:00Z",,,,,,,,1
"2017-01-15T10:14:00Z","2017-01-15T10:15:00Z",,,,,,,,1
"2017-01-15T10:15:00Z","2017-01-15T10:16:00Z",,,,,,,,1
"2017-01-15T10:16:00Z","2017-01-15T10:17:00Z",,,,,,,,1
"2017-01-15T10:17:00Z","2017-01-15T10:18:00Z",,,,,,,,1
"2017-01-15T10:18:00Z","2017-01-15T10:19:00Z",,,,,,,,1
"2017-01-15T10:19:00Z","2017-01-15T10:20:00Z",,,,,,,,1
"2017-01-15T10:20:00Z","2017-01-15T10:21:00Z",,,,,,,,1
"2017-01-15T10:21:00Z","2017-01-15T10:22:00Z",,,,,,,,1
"2017-01-15T10:22:00Z","2017-01-15T10:23:00Z",,,,,,,,1
"2017-01-15T10:23:00Z","2017-01-15T10:24:00Z",,,,,,,,1
"2017-01-15T10:24:00Z","2017-01-15T10:25:00Z",,,,,,,,1
"2017-01-15T10:25:00Z","2017-01-15T10:26:00Z",,,,,,,,1
"2017-01-15T10:26:00Z","2017-01-15T10:27:00Z",,,,,,,,1
"2017-01-15T10:27:00Z","2017-01-15T10:28:00Z",,,,,,,,1
"2017-01-15T10:28:00Z","2017-01-15T10:29:00Z",,,,,,,,1
"2017-01-15T10:29:00Z","2017-01-15T10:30:00Z",,,,,,,,1
"2017-01-15T10:30:00Z","2017-01-15T10:31:00Z",,,,,,,,1
"2017-01-15T10:31:00Z","2017-01-15T10:32:00Z",,,,,,,,1
"2017-01-15T10:32:00Z","2017-01-15T10:33:00Z",,,,,,,,1
"2017-01-15T10:33:00Z","2017-01-15T10:34:00Z",,,,,,,,1
"2017-01-15T10:34:00Z","2017-01-15T10:35:00Z",,,,,,,,1
"2017-01-15T10:35:00Z","2017-01-15T10:36:00Z",,,,,,,,1
"2017-01-15T10:36:00Z","2017-01-15T10:37:00Z",,,,,,,,1
"2017-01-15T10:37:00Z","2017-01-15T10:38:00Z",,,,,,,,1
"2017-01-15T10:38:00Z","2017-01-15T10:39:00Z",,,,,,,,1
"2017-01-15T10:39:00Z","2017-01-15T10:40:00Z",,,,,,,,1
"2017-01-15T10:40:00Z","2017-01-15T10:41:00Z",,,,,,,,1
"2017-01-15T10:41:00Z","2017-01-15T10:42:00Z",,,,,,,,1
"2017-01-15T10:42:00Z","2017-01-15T10:43:00Z",,,,,,,,1
"2017-01-15T10:43:00Z","2017-01-15T10:44:00Z",,,,,,,,1
"2017-01-15T10:44:00Z","2017-01-15T10:45:00Z",,,,,,,,1
"2017-01-15T10:45:00Z","2017-01-15T10:46:00Z",,,,,,,,1
"2017-01-15T10:46:00Z","2017-01-15T10:47:00Z",,,,,,,,1
"2017-01-15T10:47:00Z","2017-01-15T10:48:00Z",,,,,,,,1
"2017-01-15T10:48:00Z","2017-01-15T10:49:00Z",,,,,,,,1
"2017-01-15T10:49:00Z","2017-01-15T10:50:00Z",,,,,,,,1
"2017-01-15T10:50:00Z","2017-01-15T10:51:00Z",,,,,,,,1
"2017-01-15T10:51:00Z","2017-01-15T10:52:00Z",,,,,,,,1
"2017-01-15T10:52:00Z","2017-01-15T10:53:00Z",,,,,,,,1
"2017-01-15T10:53:00Z","2017-01-15T10:54:00Z",,,,,,,,1
"2017-01-15T10:54:00Z","2017-01-15T10:55:00Z",,,,,,,,1
"2017-01-15T10:55:00Z","2017-01-15T10:56:00Z",,,,,,,,1
"2017-01-15T10:56:00Z","2017-01-15T10:57:00Z",,,,,,,,1
"2017-01-15T10:57:00Z","2017-01-15T10:58:00Z",,,,,,,,1
"2017-01-15T10:58:00Z","2017-01-15T10:59:00Z",,,,,,,,1
"2017-01-15T10:59:00Z","2017-01-15T11:00:00Z",,,,,,,,1
"2017-01-15T11:00:00Z","2017-01-15T11:01:00Z",,,,,,,,1
"2017-01-15T11:01:00Z","2017-01-15T11:02:00Z",,,,,,,,1
"2017-01-15T11:02:00Z","2017-01-15T11:03:00Z",,,,,,,,1
"2017-01-15T11:03:00Z","2017-01-15T11:04:00Z",,,,,,,,1
"2017-01-15T11:04:00Z","2017-01-15T11:05:00Z",,,,,,,,1
"2017-01-15T11:05:00Z","2017-01-15T11:06:00Z",,,,,,,,1
"2017-01-15T11:06:00Z","2017-01-15T11:07:00Z",,,,,,,,1
"2017-01-15T11:07:00Z","2017-01-15T11:08:00Z",,,,,,,,1
"2017-01-15T11:08:00Z","2017-01-15T11:09:00Z",,,,,,,,1
"2017-01-15T11:09:00Z","2017-01-15T11:10:00Z",,,,,,,,1
"2017-01-15T11:10:00Z","2017-01-15T11:11:00Z",,,,,,,,1
"2017-01-15T11:11:00Z","2017-01-15T11:12:00Z",,,,,,,,1
"2017-01-15T11:12:00Z","2017-01-15T11:13:00Z",,,,,,,,1
"2017-01-15T11:13:00Z","2017-01-15T11:14:00Z",,,,,,,,1
"2017-01-15T11:14:00Z","2017-01-15T11:15:00Z",,,,,,,,1
"2017-01-15T11:15:00Z","2017-01-15T11:16:00Z",,,,,,,,1
"2017-01-15T11:16:00Z","2017-01-15T11:17:00Z",,,,,,,,1
"2017-01-15T11:17:00Z","2017-01-15T11:18:00Z",,,,,,,,1
"2017-01-15T11:18:00Z","2017-01-15T11:19:00Z",,,,,,,,1
"2017-01-15T11:19:00Z","2017-01-15T11:20:00Z",,,,,,,,1
"2017-01-15T11:20:00Z","2017-01-15T11:21:00Z",,,,,,,,1
"2017-01-15T11:21:00Z","2017-01-15T11:22:00Z",,,,,,,,1
"2017-01-15T11:22:00Z","2017-01-15T11:23:00Z",,,,,,,,1
"2017-01-15T11:23:00Z","2017-01-15T11:24:00Z",,,,,,,,1
"2017-01-15T11:24:00Z","2017-01-15T11:25:00Z",,,,,,,,1
"2017-01-15T11:25:00Z","2017-01-15T11:26:00Z",,,,,,,,1
"2017-01-15T11:26:00Z","2017-01-15T11:27:00Z",,,,,,,,1
"2017-01-15T11:27:00Z","2017-01-15T11:28:00Z",,,,,,,,1
"2017-01-15T11:28:00Z","2017-01-15T11:29:00Z",,,,,,,,1
"2017-01-15T11:29:00Z","2017-01-15T11:30:00Z",,,,,,,,1
"2017-01-15T11:30:00Z","2017-01-15T11:31:00Z",,,,,,,,1
"2017-01-15T11:31:00Z","2017-01-15T11:32:00Z",,,,,,,,1
"2017-01-15T11:32:00Z","2017-01-15T11:33:00Z",,,,,,,,1
"2017-01-15T11:33:00Z","2017-01-15T11:34:00Z",,,,,,,,1
"2017-01-15T11:34:00Z","2017-01-15T11:35:00Z",,,,,,,,1
"2017-01-15T11:35:00Z","2017-01-15T11:36:00Z",,,,,,,,1
"2017-01-15T11:36:00Z","2017-01-15T11:37:00Z",,,,,,,,1
"2017-01-15T11:37:00Z","2017-01-15T11:38:00Z",,,,,,,,1
"2017-01-15T11:38:00Z","2017-01-15T11:39:00Z",,,,,,,,1
"2017-01-15T11:39:00Z","2017-01-15T11:40:00Z",,,,,,,,1
"2017-01-15T11:40:00Z","2017-01-15T11:41:00Z",,,,,,,,1
"2017-01-15T11:41:00Z","2017-01-15T11:42:00Z",,,,,,,,1
"2017-01-15T11:42:00Z","2017-01-15T11:43:00Z",,,,,,,,1
"2017-01-15T11:43:00Z","2017-01-15T11:44:00Z",,,,,,,,1
"2017-01-15T11:44:00Z","2017-01-15T11:45:00Z",,,,,,,,1
"2017-01-15T11:45:00Z","2017-01-15T11:46:00Z",,,,,,,,1
"2017-01-15T11:46:00Z","2017-01-15T11:47:00Z",,,,,,,,1
"2017-01-15T11:47:00Z","2017-01-15T11:48:00Z",,,,,,,,1
"2017-01-15T11:48:00Z","2017-01-15T11:49:00Z",,,,,,,,1
"2017-01-15T11:49:00Z","2017-01-15T11:50:00Z",,,,,,,,1
"2017-01-15T11:50:00Z","2017-01-15T11:51:00Z",,,,,,,,1
"2017-01-15T11:51:00Z","2017-01-15T11:52:00Z",,,,,,,,1
"2017-01-15T11:52:00Z","2017-01-15T11:53:00Z",,,,,,,,1
"2017-01-15T11:53:00Z","2017-01-15T11:54:00Z",,,,,,,,1
"2017-01-15T11:54:00Z","2017-01-15T11:55:00Z",,,,,,,,1
"2017-01-15T11:55:00Z","2017-01-15T11:56:00Z",,,,,,,,1
"2017-01-15T11:56:00Z","2017-01-15T11:57:00Z",,,,,,,,1
"2017-01-15T11:57:00Z","2017-01-15T11:58:00Z",,,,,,,,1
"2017-01-15T11:58:00Z","2017-01-15T11:59:00Z",,,,,,,,1
"2017-01-15T11:59:00Z","2017-01-15T12:00:00Z",,,,,,,,1
"2017-01-15T12:00:00Z","2017-01-15T12:01:00Z",,,,,,,,1
"2017-01-15T12:01:00Z","2017-01-15T12:02:00Z",,,,,,,,1
"2017-01-15T12:02:00Z","2017-01-15T12:03:00Z",,,,,,,,1
"2017-01-15T12:03:00Z","2017-01-15T12:04:00Z",,,,,,,,1
"2017-01-15T12:04:00Z","2017-01-15T12:05:00Z",,,,,,,,1
"2017-01-15T12:05:00Z","2017-01-15T12:06:00Z",,,,,,,,1
"2017-01-15T12:06:00Z","2017-01-15T12:07:00Z",,,,,,,,1
"2017-01-15T12:07:00Z","2017-01-15T12:08:00Z",,,,,,,,1
"2017-01-15T12:08:00Z","2017-01-15T12:09:00Z",,,,,,,,1
"2017-01-15T12:09:00Z","2017-01-15T12:10:00Z",,,,,,,,1
"2017-01-15T12:10:00Z","2017-01-15T12:11:00Z",,,,,,,,1
"2017-01-15T12:11:00Z","2017-01-15T12:12:00Z",,,,,,,,1
"2017-01-15T12:12:00Z","2017-01-15T12:13:00Z",,,,,,,,1
"2017-01-15T12:13:00Z","2017-01-15T12:14:00Z",,,,,,,,1
"2017-01-15T12:14:00Z","2017-01-15T12:15:00Z",,,,,,,,1
"2017-01-15T12:15:00Z","2017-01-15T12:16:00Z",,,,,,,,1
"2017-01-15T12:16:00Z","2017-01-15T12:17:00Z",,,,,,,,1
"2017-01-15T12:17:00Z","2017-01-15T12:18:00Z",,,,,,,,1
"2017-01-15T12:18:00Z","2017-01-15T12:19:00Z",,,,,,,,1
"2017-01-15T12:19:00Z","2017-01-15T12:20:00Z",,,,,,,,1
"2017-01-15T12:20:00Z","2017-01-15T12:21:00Z",,,,,,,,1
"2017-01-15T12:21:00Z","2017-01-15T12:22:00Z",,,,,,,,1
"2017-01-15T12:22:00Z","2017-01-15T12:23:00Z",,,,,,,,1
"2017-01-15T12:23:00Z","2017-01-15T12:24:00Z",,,,,,,,1
"2017-01-15T12:24:00Z","2017-01-15T12:25:00Z",,,,,,,,1
"2017-01-15T12:25:00Z","2017-01-15T12:26:00Z",,,,,,,,1
"2017-01-15T12:26:00Z","2017-01-15T12:27:00Z",,,,,,,,1
"2017-01-15T12:27:00Z","2017-01-15T12:28:00Z",,,,,,,,1
"2017-01-15T12:28:00Z","2017-01-15T12:29:00Z",,,,,,,,1
"2017-01-15T12:29:00Z","2017-01-15T12:30:00Z",,,,,,,,1
"2017-01-15T12:30:00Z","2017-01-15T12:31:00Z",,,,,,,,1
"2017-01-15T12:31:00Z","2017-01-15T12:32:00Z",,,,,,,,1
"2017-01-15T12:32:00Z","2017-01-15T12:33:00Z",,,,,,,,1
"2017-01-15T12:33:00Z","2017-01-15T12:34:00Z",,,,,,,,1
"2017-01-15T12:34:00Z","2017-01-15T12:35:00Z",,,,,,,,1
"2017-01-15T12:35:00Z","2017-01-15T12:36:00Z",,,,,,,,1
"2017-01-15T12:36:00Z","2017-01-15T12:37:00Z",,,,,,,,1
"2017-01-15T12:37:00Z","2017-01-15T12:38:00Z",,,,,,,,1
"2017-01-15T12:38:00Z","2017-01-15T12:39:00Z",,,,,,,,1
"2017-01-15T12:39:00Z","2017-01-15T12:40:00Z",,,,,,,,1
"2017-01-15T12:40:00Z","2017-01-15T12:41:00Z",,,,,,,,1
"2017-01-15T12:41:00Z","2017-01-15T12:42:00Z",,,,,,,,1
"2017-01-15T12:42:00Z","2017-01-15T12:43:00Z",,,,,,,,1
"2017-01-15T12:43:00Z","2017-01-15T12:44:00Z",,,,,,,,1
"2017-01-15T12:44:00Z","2017-01-15T12:45:00Z",,,,,,,,1
"2017-01-15T12:45:00Z","2017-01-15T12:46:00Z",,,,,,,,1
"2017-01-15T12:46:00Z","2017-01-15T12:47:00Z",,,,,,,,1
"2017-01-15T12:47:00Z","2017-01-15T12:48:00Z",,,,,,,,1
"2017-01-15T12:48:00Z","2017-01-15T12:49:00Z",,,,,,,,1
"2017-01-15T12:49:00Z","2017-01-15T12:50:00Z",,,,,,,,1
"2017-01-15T12:50:00Z","2017-01-15T12:51:00Z",,,,,,,,1
"2017-01-15T12:51:00Z","2017-01-15T12:52:00Z",,,,,,,,1
"2017-01-15T12:52:00Z","2017-01-15T12:53:00Z",,,,,,,,1
"2017-01-15T12:53:00Z","2017-01-15T12:54:00Z",,,,,,,,1
"2017-01-15T12:54:00Z","2017-01-15T12:55:00Z",,,,,,,,1
"2017-01-15T12:55:00Z","2017-01-15T12:56:00Z",,,,,,,,1
"2017-01-15T12:56:00Z","2017-01-15T12:57:00Z",,,,,,,,1
"2017-01-15T12:57:00Z","2017-01-15T12:58:00Z",,,,,,,,1
"2017-01-15T12:58:00Z","2017-01-15T12:59:00Z",,,,,,,,1
"2017-01-15T12:59:00Z","2017-01-15T13:00:00Z",,,,,,,,1
"2017-01-15T13:00:00Z","2017-01-15T13:01:00Z",,,,,,,,1
"2017-01-15T13:01:00Z","2017-01-15T13:02:00Z",,,,,,,,1
"2017-01-15T13:02:00Z","2017-01-15T13:03:00Z",,,,,,,,1
"2017-01-15T13:03:00Z","2017-01-15T13:04:00Z",,,,,,,,1
"2017-01-15T13:04:00Z","2017-01-15T13:05:00Z",,,,,,,,1
"2017-01-15T13:05:00Z","2017-01-15T13:06:00Z",,,,,,,,1
"2017-01-15T13:06:00Z","2017-01-15T13:07:00Z",,,,,,,,1
"2017-01-15T13:07:00Z","2017-01-15T13:08:00Z",,,,,,,,1
"2017-01-15T13:08:00Z","2017-01-15T13:09:00Z",,,,,,,,1
"2017-01-15T13:09:00Z","2017-01-15T13:10:00Z",,,,,,,,1
"2017-01-15T13:10:00Z","2017-01-15T13:11:00Z",,,,,,,,1
"2017-01-15T13:11:00Z","2017-01-15T13:12:00Z",,,,,,,,1
"2017-01-15T13:12:00Z","2017-01-15T13:13:00Z",,,,,,,,1
"2017-01-15T13:13:00Z","2017-01-15T13:14:00Z",,,,,,,,1
"2017-01-15T13:14:00Z","2017-01-15T13:15:00Z",,,,,,,,1
"2017-01-15T13:15:00Z","2017-01-15T13:16:00Z",,,,,,,,1
"2017-01-15T13:16:00Z","2017-01-15T13:17:00Z",,,,,,,,1
"2017-01-15T13:17:00Z","2017-01-15T13:18:00Z",,,,,,,,1
"2017-01-15T13:18:00Z","2017-01-15T13:19:00Z",,,,,,,,1
"2017-01-15T13:19:00Z","2017-01-15T13:20:00Z",,,,,,,,1
"2017-01-15T13:20:00Z","2017-01-15T13:21:00Z",,,,,,,,1
"2017-01-15T13:21:00Z","2017-01-15T13:22:00Z",,,,,,,,1
"2017-01-15T13:22:00Z","2017-01-15T13:23:00Z",,,,,,,,1
"2017-01-15T13:23:00Z","2017-01-15T13:24:00Z",,,,,,,,1
"2017-01-15T13:24:00Z","2017-01-15T13:25:00Z",,,,,,,,1
"2017-01-15T13:25:00Z","2017-01-15T13:26:00Z",,,,,,,,1
"2017-01-15T13:26:00Z","2017-01-15T13:27:00Z",,,,,,,,1
"2017-01-15T13:27:00Z","2017-01-15T13:28:00Z",,,,,,,,1
"2017-01-15T13:28:00Z","2017-01-15T13:29:00Z",,,,,,,,1
"2017-01-15T13:29:00Z","2017-01-15T13:30:00Z",,,,,,,,1
"2017-01-15T13:30:00Z","2017-01-15T13:31:00Z",,,,,,,,1
"2017-01-15T13:31:00Z","2017-01-15T13:32:00Z",,,,,,,,1
"2017-01-15T13:32:00Z","2017-01-15T13:33:00Z",,,,,,,,1
"2017-01-15T13:33:00Z","2017-01-15T13:34:00Z",,,,,,,,1
"2017-01-15T13:34:00Z","2017-01-15T13:35:00Z",,,,,,,,1
"2017-01-15T13:35:00Z","2017-01-15T13:36:00Z",,,,,,,,1
"2017-01-15T13:36:00Z","2017-01-15T13:37:00Z",,,,,,,,1
"2017-01-15T13:37:00Z","2017-01-15T13:38:00Z",,,,,,,,1
"2017-01-15T13:38:00Z","2017-01-15T13:39:00Z",,,,,,,,1
"2017-01-15T13:39:00Z","2017-01-15T13:40:00Z",,,,,,,,1
"2017-01-15T13:40:00Z","2017-01-15T13:41:00Z",,,,,,,,1
"2017-01-15T13:41:00Z","2017-01-15T13:42:00Z",,,,,,,,1
"2017-01-15T13:42:00Z","2017-01-15T13:43:00Z",,,,,,,,1
"2017-01-15T13:43:00Z","2017-01-15T13:44:00Z",,,,,,,,1
"2017-01-15T13:44:00Z","2017-01-15T13:45:00Z",,,,,,,,1
"2017-01-15T13:45:00Z","2017-01-15T13:46:00Z",,,,,,,,1
